full_name,team_name,position,season,avg_pts,avg_reb,avg_ast,per
Frank Jackson,Detroit Pistons,SG,2021-22,8.89,1.38,0.87,9.77
Jake Layman,Minnesota Timberwolves,SF,2019-20,7.78,2.11,0.56,9.77
Davis Bertans,Charlotte Hornets,SF,2023-24,7.69,1.59,0.81,9.76
Rodney Hood,Los Angeles Clippers,SG,2021-22,1.36,0.40,0.32,9.76
Davion Mitchell,Sacramento Kings,SG,2022-23,5.56,1.30,2.28,9.75
Dereon Seabron,New Orleans Pelicans,SG,2023-24,1.56,0.78,0.56,9.75
Trey Burke,Dallas Mavericks,SG,2021-22,3.29,0.51,0.88,9.74
Duncan Robinson,Miami Heat,SF,2021-22,10.92,2.57,1.63,9.74
David Roddy,Memphis Grizzlies,SF,2022-23,5.97,2.47,0.76,9.74
Jaden Springer,Boston Celtics,SG,2023-24,1.52,0.87,0.39,9.73
Ersan Ilyasova,Utah Jazz,SF,2020-21,1.86,0.83,0.11,9.73
Isaac Okoro,Cleveland Cavaliers,SG,2022-23,6.36,2.43,1.13,9.72
Theo Maledon,Oklahoma City Thunder,SG,2020-21,9.27,2.97,3.20,9.71
Hamidou Diallo,Oklahoma City Thunder,SG,2019-20,5.58,2.93,0.63,9.70
Taurean Prince,Los Angeles Lakers,SF,2023-24,8.82,2.91,1.51,9.70
D.J. Augustin,Los Angeles Lakers,SG,2021-22,5.33,1.29,1.57,9.69
Furkan Korkmaz,Philadelphia 76ers,SG,2023-24,1.87,0.64,0.53,9.69
Xavier Moon,Los Angeles Clippers,SG,2023-24,0.97,0.53,0.62,9.68
Austin Rivers,New York Knicks,SG,2020-21,5.13,1.57,1.40,9.68
Trevor Ariza,Los Angeles Lakers,SF,2021-22,2.09,1.78,0.59,9.67
Danuel House Jr.,Philadelphia 76ers,SG,2022-23,3.35,1.18,0.55,9.66
Reggie Bullock Jr.,Dallas Mavericks,SG,2021-22,8.57,3.54,1.22,9.66
Kris Murray,Portland Trail Blazers,SF,2023-24,4.64,2.77,0.99,9.66
Nate Hinton,Dallas Mavericks,SG,2020-21,0.89,0.20,0.17,9.65
Georgios Kalaitzakis,Oklahoma City Thunder,SF,2021-22,17.50,3.25,3.00,9.65
Svi Mykhailiuk,Toronto Raptors,SG,2021-22,3.19,1.15,0.56,9.65
Romeo Langford,Boston Celtics,SG,2021-22,4.06,2.04,0.37,9.64
Isaac Okoro,Cleveland Cavaliers,SG,2021-22,8.78,3.00,1.81,9.62
Matisse Thybulle,Portland Trail Blazers,SG,2023-24,4.60,1.77,1.17,9.62
Denzel Valentine,Cleveland Cavaliers,SG,2021-22,1.83,1.09,0.31,9.61
Damyean Dotson,Cleveland Cavaliers,SG,2020-21,4.67,1.41,1.38,9.60
Garrett Temple,New Orleans Pelicans,SG,2022-23,0.63,0.21,0.16,9.60
Amir Coffey,Los Angeles Clippers,SG,2020-21,2.75,0.86,0.43,9.60
Will Barton,Toronto Raptors,SG,2022-23,4.24,1.53,1.00,9.59
Tyrese Martin,Atlanta Hawks,SF,2022-23,0.50,0.29,0.05,9.59
De'Andre Hunter,Atlanta Hawks,SG,2019-20,12.16,4.47,1.75,9.59
Donte DiVincenzo,Milwaukee Bucks,SG,2021-22,7.18,3.53,1.71,9.58
Glenn Robinson III,Sacramento Kings,SF,2020-21,4.32,1.61,0.71,9.58
Bryce McGowens,Charlotte Hornets,SG,2023-24,3.87,1.31,0.65,9.57
Zavier Simpson,Oklahoma City Thunder,SG,2021-22,11.00,5.25,7.50,9.57
Marcus Morris Sr.,Los Angeles Clippers,SF,2019-20,9.60,3.90,1.35,9.57
Cody Martin,Charlotte Hornets,SF,2022-23,1.84,1.26,0.58,9.57
Cory Joseph,Sacramento Kings,SG,2020-21,6.57,2.25,2.45,9.57
Kelan Martin,Indiana Pacers,SF,2021-22,6.11,1.89,0.75,9.56
Wilson Chandler,Brooklyn Nets,SF,2019-20,5.13,3.63,0.98,9.55
Josh Richardson,New Orleans Pelicans,SG,2022-23,7.21,2.33,1.54,9.55
Keon Johnson,Portland Trail Blazers,SG,2022-23,2.91,0.68,0.91,9.54
Jamorko Pickett,Detroit Pistons,SF,2021-22,1.79,1.14,0.25,9.54
P.J. Tucker,Houston Rockets,SF,2019-20,6.94,6.61,1.60,9.53
Juancho Hernangomez,Denver Nuggets,SF,2019-20,2.10,1.86,0.43,9.52
Gradey Dick,Toronto Raptors,SG,2023-24,7.08,1.83,0.94,9.52
Ty Jerome,Phoenix Suns,SG,2019-20,1.89,0.85,0.81,9.52
Evan Turner,Atlanta Hawks,SG,2019-20,2.38,1.46,1.46,9.51
Willie Cauley-Stein,Dallas Mavericks,C,2021-22,1.79,2.00,0.47,9.51
Marcus Morris Sr.,Cleveland Cavaliers,SF,2023-24,4.60,1.67,0.67,9.51
Dillon Brooks,Memphis Grizzlies,SG,2022-23,13.78,3.21,2.49,9.50
Gary Harris,Denver Nuggets,SG,2019-20,10.19,2.86,2.07,9.50
Mike Muscala,Detroit Pistons,PF,2023-24,2.65,1.71,0.59,9.49
Markieff Morris,Dallas Mavericks,SF,2023-24,0.83,0.49,0.20,9.48
Haywood Highsmith,Miami Heat,SF,2022-23,2.88,2.29,0.52,9.48
Miye Oni,Utah Jazz,SG,2019-20,1.30,0.63,0.15,9.47
Matisse Thybulle,Philadelphia 76ers,SG,2021-22,5.66,2.25,1.12,9.45
Eric Gordon,Houston Rockets,SG,2019-20,14.05,1.92,1.46,9.44
Jae'Sean Tate,Houston Rockets,SF,2023-24,3.63,2.70,0.88,9.44
Dakota Mathias,Philadelphia 76ers,SG,2020-21,3.43,0.50,0.93,9.42
Gary Harris,Orlando Magic,SG,2022-23,7.63,1.88,1.13,9.42
Kessler Edwards,Sacramento Kings,SF,2022-23,2.93,1.62,0.72,9.42
Nassir Little,Portland Trail Blazers,SG,2019-20,2.36,1.48,0.30,9.42
Cam Reddish,New York Knicks,SG,2022-23,3.17,0.58,0.38,9.42
Kenneth Lofton Jr.,Memphis Grizzlies,SF,2023-24,1.63,0.63,0.58,9.41
Reggie Bullock Jr.,Houston Rockets,SG,2023-24,1.30,0.99,0.20,9.41
Carsen Edwards,Boston Celtics,SG,2020-21,1.81,0.38,0.21,9.41
Ziaire Williams,Memphis Grizzlies,SF,2021-22,7.83,2.02,1.02,9.40
Deividas Sirvydis,Detroit Pistons,SG,2020-21,0.60,0.43,0.07,9.40
Jett Howard,Orlando Magic,SG,2023-24,0.88,0.21,0.18,9.39
Joshua Primo,San Antonio Spurs,SG,2022-23,7.00,3.25,4.50,9.39
CJ Miles,Washington Wizards,SG,2019-20,6.40,1.20,1.20,9.39
Aaron Nesmith,Boston Celtics,SG,2020-21,3.07,1.79,0.32,9.39
Juancho Hernangomez,Toronto Raptors,SF,2022-23,2.10,2.12,0.43,9.38
Ashton Hagans,Portland Trail Blazers,SG,2023-24,4.21,2.37,2.84,9.37
Eugene Omoruyi,Oklahoma City Thunder,SF,2022-23,3.53,1.63,0.34,9.37
Tony Snell,Atlanta Hawks,SG,2020-21,4.98,2.24,1.18,9.35
Kessler Edwards,Brooklyn Nets,SF,2021-22,4.81,2.92,0.53,9.34
Aaron Holiday,Indiana Pacers,SG,2020-21,6.69,1.25,1.73,9.33
Josh Green,Dallas Mavericks,SG,2020-21,1.53,1.18,0.42,9.33
Anthony Lamb,Houston Rockets,SF,2020-21,3.50,1.84,0.61,9.33
Jordan Walsh,Boston Celtics,SG,2023-24,0.60,0.80,0.20,9.33
Vít Krejčí,Oklahoma City Thunder,SG,2021-22,4.56,2.46,1.39,9.32
Frank Mason III,Orlando Magic,SG,2020-21,6.25,3.00,3.00,9.32
Colby Jones,Sacramento Kings,SG,2023-24,1.08,0.68,0.34,9.32
Bryn Forbes,Denver Nuggets,SG,2021-22,7.69,0.77,0.87,9.30
Alen Smailagic,Golden State Warriors,SF,2020-21,0.82,0.47,0.12,9.29
Evan Fournier,Detroit Pistons,SG,2023-24,6.93,1.80,1.50,9.29
Frank Jackson,New Orleans Pelicans,SG,2019-20,5.15,1.15,0.85,9.29
Kenrich Williams,New Orleans Pelicans,SG,2019-20,2.67,3.65,1.12,9.28
Courtney Lee,Dallas Mavericks,SG,2019-20,1.70,0.51,0.19,9.27
Anthony Tolliver,Memphis Grizzlies,SF,2019-20,4.77,2.54,0.77,9.27
Robert Covington,Los Angeles Clippers,SF,2023-24,3.00,2.67,2.33,9.23
Ochai Agbaji,Utah Jazz,SG,2022-23,6.14,1.59,0.88,9.21
Juan Toscano-Anderson,Utah Jazz,SF,2022-23,2.96,2.52,1.60,9.21
Cam Reddish,Atlanta Hawks,SG,2020-21,9.73,3.47,1.17,9.21
Garrett Temple,New Orleans Pelicans,SG,2021-22,3.96,1.83,0.95,9.21
Frank Ntilikina,New York Knicks,SG,2019-20,6.05,2.05,2.92,9.19
Jontay Porter,Memphis Grizzlies,C,2020-21,0.52,0.33,0.02,9.17
Chuma Okeke,Orlando Magic,SF,2023-24,1.30,0.98,0.24,9.16
Jaden McDaniels,Minnesota Timberwolves,SF,2020-21,6.10,3.31,1.01,9.15
Tony Snell,Detroit Pistons,SG,2019-20,7.65,1.79,2.05,9.15
Semi Ojeleye,Boston Celtics,SF,2020-21,3.94,2.23,0.56,9.15
Shaquille Harrison,Utah Jazz,SG,2020-21,0.55,0.29,0.29,9.12
DaQuan Jeffries,Houston Rockets,SG,2020-21,3.20,2.10,0.80,9.11
Otto Porter Jr.,Toronto Raptors,SF,2023-24,0.93,0.69,0.19,9.11
Wenyen Gabriel,Portland Trail Blazers,SF,2019-20,1.52,1.45,0.17,9.10
Justin Holiday,Denver Nuggets,SG,2023-24,2.85,0.87,0.82,9.10
Buddy Boeheim,Detroit Pistons,SF,2023-24,2.43,0.71,0.21,9.08
Danny Green,Philadelphia 76ers,SG,2021-22,5.63,2.42,0.98,9.06
Stanley Johnson,Toronto Raptors,SG,2020-21,3.71,2.13,1.24,9.05
Kevin Knox II,New York Knicks,SF,2019-20,6.35,2.79,0.92,9.05
Shake Milton,Minnesota Timberwolves,SG,2023-24,3.49,1.00,0.98,9.03
Troy Brown Jr.,Washington Wizards,SG,2020-21,2.37,1.61,0.50,9.01
Terrence Ross,Orlando Magic,SG,2022-23,6.19,1.57,1.00,9.01
Maxi Kleber,Dallas Mavericks,SF,2022-23,5.95,3.65,1.41,9.01
Jaden McDaniels,Minnesota Timberwolves,SF,2023-24,10.51,3.11,1.40,9.01
Avery Bradley,Miami Heat,SG,2020-21,3.27,0.69,0.54,8.99
Tyler Johnson,Brooklyn Nets,SG,2020-21,3.44,1.26,0.77,8.99
Admiral Schofield,Orlando Magic,SF,2022-23,2.31,0.93,0.46,8.98
Trevelin Queen,Indiana Pacers,SG,2022-23,1.50,1.21,0.43,8.97
Matt Ryan,New Orleans Pelicans,SF,2023-24,3.38,0.89,0.40,8.96
Ish Smith,Charlotte Hornets,SG,2023-24,3.02,1.65,3.15,8.96
Trevelin Queen,Orlando Magic,SG,2023-24,1.90,0.95,0.86,8.95
Dean Wade,Cleveland Cavaliers,PF,2022-23,4.12,3.00,0.74,8.94
Quentin Grimes,New York Knicks,SG,2023-24,7.27,1.96,1.16,8.93
Max Christie,Los Angeles Lakers,SG,2022-23,1.75,1.03,0.29,8.92
Victor Oladipo,Miami Heat,SG,2020-21,6.86,2.00,2.00,8.92
Ryan Arcidiacono,Chicago Bulls,SG,2019-20,4.02,1.69,1.48,8.91
Dillon Brooks,Houston Rockets,SG,2023-24,12.53,3.37,1.63,8.91
Kevin Knox II,New York Knicks,SF,2020-21,2.26,0.85,0.26,8.91
Matthew Dellavedova,Cleveland Cavaliers,SG,2019-20,2.81,1.19,2.86,8.90
Isaiah Mobley,Cleveland Cavaliers,SF,2023-24,0.96,0.42,0.25,8.90
Darius Garland,Cleveland Cavaliers,SG,2019-20,11.93,1.82,3.75,8.89
Ochai Agbaji,Utah Jazz,SG,2023-24,5.37,2.47,0.92,8.86
Matt Thomas,Toronto Raptors,SG,2020-21,1.61,0.48,0.20,8.84
Sam Merrill,Memphis Grizzlies,SG,2021-22,1.67,0.47,0.27,8.83
Aaron Holiday,Atlanta Hawks,SG,2022-23,3.05,0.91,1.10,8.83
Wayne Ellington,New York Knicks,SG,2019-20,3.27,1.16,0.79,8.82
Keon Johnson,Portland Trail Blazers,SG,2021-22,8.56,2.40,2.52,8.82
Jarrett Culver,Memphis Grizzlies,SG,2021-22,1.76,0.65,0.45,8.79
MarJon Beauchamp,Milwaukee Bucks,SF,2022-23,3.45,1.49,0.45,8.79
Seth Curry,Dallas Mavericks,SG,2023-24,3.28,1.11,0.64,8.77
Admiral Schofield,Orlando Magic,SF,2021-22,3.04,1.85,0.52,8.77
Terry Taylor,Indiana Pacers,SF,2022-23,1.28,0.72,0.19,8.75
Mamadi Diakite,Cleveland Cavaliers,SF,2022-23,1.24,0.65,0.17,8.73
Julian Strawther,Denver Nuggets,SG,2023-24,3.39,0.91,0.70,8.72
Anthony Tolliver,Portland Trail Blazers,SF,2019-20,2.87,2.44,0.64,8.71
Tyler Johnson,Phoenix Suns,SG,2019-20,3.71,1.08,1.04,8.67
Brandon Boston,Los Angeles Clippers,SG,2023-24,2.78,0.87,0.22,8.65
James Johnson,Indiana Pacers,SF,2022-23,0.65,0.38,0.19,8.65
Wesley Matthews,Milwaukee Bucks,SG,2019-20,7.37,2.48,1.37,8.65
Thanasis Antetokounmpo,Milwaukee Bucks,SF,2022-23,0.64,0.55,0.19,8.65
Armoni Brooks,Houston Rockets,SG,2021-22,5.18,1.65,1.00,8.64
Trent Forrest,Atlanta Hawks,SG,2022-23,1.13,0.80,0.83,8.64
Lance Stephenson,Atlanta Hawks,SF,2021-22,1.83,2.50,1.83,8.63
Axel Toupane,Milwaukee Bucks,SG,2020-21,1.17,0.50,0.33,8.62
Paul Millsap,Philadelphia 76ers,SF,2021-22,1.38,1.04,0.21,8.61
Anthony Black,Orlando Magic,SG,2023-24,3.85,1.70,1.11,8.60
Timothe Luwawu-Cabarrot,Atlanta Hawks,SG,2021-22,2.99,1.08,0.53,8.58
Chris Livingston,Milwaukee Bucks,SF,2023-24,0.52,0.42,0.10,8.58
Gary Harris,Denver Nuggets,SG,2020-21,9.20,2.35,1.60,8.58
Vít Krejčí,Atlanta Hawks,SG,2023-24,5.87,2.26,2.17,8.57
Vít Krejčí,Atlanta Hawks,SG,2022-23,0.44,0.32,0.21,8.56
Keon Johnson,Los Angeles Clippers,SG,2021-22,2.52,1.00,0.62,8.54
Gabe Vincent,Miami Heat,SG,2022-23,8.66,1.96,2.26,8.54
Alfonzo McKinnie,Cleveland Cavaliers,SF,2019-20,3.43,2.13,0.26,8.54
Reggie Bullock Jr.,New York Knicks,SG,2019-20,7.80,2.27,1.40,8.53
Khem Birch,Toronto Raptors,C,2022-23,0.86,0.50,0.14,8.53
Patrick Beverley,Los Angeles Lakers,SG,2022-23,5.65,2.75,2.31,8.53
Bryce McGowens,Charlotte Hornets,SG,2022-23,3.51,1.33,0.77,8.52
Troy Daniels,Los Angeles Lakers,SG,2019-20,3.00,0.79,0.24,8.52
Gary Harris,Orlando Magic,SG,2023-24,6.89,1.69,1.61,8.51
Malachi Flynn,Toronto Raptors,SG,2022-23,3.00,0.93,0.85,8.51
TyTy Washington Jr.,Houston Rockets,SG,2022-23,3.09,0.96,1.00,8.51
Markieff Morris,Dallas Mavericks,SF,2022-23,1.50,0.50,0.25,8.51
JT Thor,Charlotte Hornets,SF,2022-23,3.32,1.92,0.46,8.49
Josh Okogie,Minnesota Timberwolves,SG,2021-22,1.87,0.99,0.35,8.49
Chris Duarte,Sacramento Kings,SG,2023-24,2.91,1.34,0.56,8.48
Nick Smith Jr.,Charlotte Hornets,SG,2023-24,4.19,1.00,0.82,8.47
Anfernee Simons,Portland Trail Blazers,SG,2019-20,7.82,2.05,1.31,8.47
Avery Bradley,Los Angeles Lakers,SG,2019-20,8.46,2.30,1.26,8.46
Matisse Thybulle,Philadelphia 76ers,SG,2020-21,3.75,1.82,0.93,8.46
Dennis Smith Jr.,New York Knicks,SG,2019-20,4.56,1.90,2.39,8.45
Troy Brown Jr.,Detroit Pistons,SG,2023-24,3.00,2.32,0.81,8.45
Gary Harris,Orlando Magic,SG,2020-21,10.20,1.60,2.30,8.45
Kevon Harris,Orlando Magic,SG,2022-23,3.00,1.49,0.34,8.44
Garrett Temple,Chicago Bulls,SG,2020-21,7.29,2.76,2.14,8.44
Isaiah Joe,Philadelphia 76ers,SG,2020-21,2.25,0.53,0.29,8.44
Matthew Dellavedova,Cleveland Cavaliers,SG,2020-21,2.77,1.85,4.46,8.43
Brodric Thomas,Cleveland Cavaliers,SG,2020-21,3.19,1.36,0.72,8.43
Josh Okogie,Minnesota Timberwolves,SG,2020-21,5.10,2.52,1.02,8.42
Ziaire Williams,Memphis Grizzlies,SF,2022-23,5.12,1.93,0.85,8.40
Andre Jackson Jr.,Milwaukee Bucks,SG,2023-24,1.58,1.43,0.63,8.36
Grant Williams,Dallas Mavericks,SF,2023-24,8.13,3.60,1.72,8.35
Ben McLemore,Houston Rockets,SG,2020-21,5.41,1.50,0.64,8.35
Ish Wainright,Phoenix Suns,SF,2022-23,3.49,1.93,0.74,8.34
Danuel House Jr.,Philadelphia 76ers,SG,2023-24,3.20,1.29,0.62,8.34
Dorian Finney-Smith,Brooklyn Nets,SF,2022-23,7.15,4.92,1.58,8.33
Cole Swider,Miami Heat,SF,2023-24,0.98,0.16,0.12,8.33
Kevin Hervey,Oklahoma City Thunder,SF,2019-20,1.00,0.71,0.29,8.32
Jay Scrubb,Los Angeles Clippers,SG,2020-21,7.00,2.80,0.20,8.30
Spencer Dinwiddie,Los Angeles Lakers,SG,2023-24,6.82,1.68,2.43,8.30
Maurice Harkless,Sacramento Kings,SG,2020-21,6.63,2.81,1.37,8.29
Johnny Juzang,Utah Jazz,SG,2022-23,3.11,1.39,0.29,8.28
Devin Cannady,Orlando Magic,SG,2020-21,3.78,0.56,0.11,8.27
Juan Toscano-Anderson,Los Angeles Lakers,SF,2022-23,1.93,1.45,0.60,8.25
Zavier Simpson,Memphis Grizzlies,SG,2023-24,4.67,2.22,2.78,8.24
Tomas Satoransky,New Orleans Pelicans,SG,2021-22,1.80,1.31,1.55,8.23
Admiral Schofield,Orlando Magic,SF,2023-24,0.55,0.36,0.15,8.23
Jordan McRae,Detroit Pistons,SG,2019-20,11.75,3.75,1.75,8.22
Isaiah Livers,Detroit Pistons,SF,2022-23,5.77,2.38,0.68,8.21
Maurice Harkless,Sacramento Kings,SG,2021-22,2.86,1.47,0.30,8.20
Rodney Hood,Toronto Raptors,SG,2020-21,2.64,1.20,0.24,8.17
Garrison Mathews,Washington Wizards,SG,2020-21,5.13,1.26,0.38,8.16
Solomon Hill,Miami Heat,SF,2019-20,2.33,1.00,0.48,8.15
Juwan Morgan,Utah Jazz,SF,2020-21,0.66,0.53,0.17,8.14
BJ Johnson,Orlando Magic,SF,2019-20,1.20,0.60,0.12,8.13
Garrison Mathews,Houston Rockets,SG,2022-23,4.28,1.24,0.46,8.13
Semi Ojeleye,Boston Celtics,SF,2019-20,3.28,2.01,0.51,8.13
Jordan Poole,Golden State Warriors,SG,2019-20,8.11,1.90,2.16,8.13
Johnny Davis,Washington Wizards,SG,2022-23,3.54,1.41,0.61,8.11
Kent Bazemore,Portland Trail Blazers,SG,2019-20,7.56,3.82,1.36,8.11
Tony Snell,New Orleans Pelicans,SG,2021-22,3.14,1.11,0.29,8.11
Alec Burks,New York Knicks,SG,2023-24,5.14,1.38,0.69,8.10
David Duke Jr.,Brooklyn Nets,SG,2022-23,2.13,0.73,0.53,8.09
Jahmi'us Ramsey,Sacramento Kings,SG,2021-22,1.33,0.29,0.16,8.07
Melvin Frazier Jr.,Orlando Magic,SG,2019-20,0.80,0.20,0.06,8.07
Rodney McGruder,Los Angeles Clippers,SG,2019-20,3.02,2.44,0.58,8.07
Vince Carter,Atlanta Hawks,SG,2019-20,4.81,2.00,0.77,8.07
Jordan Hall,San Antonio Spurs,SG,2022-23,1.87,0.80,0.73,8.06
Jared Dudley,Los Angeles Lakers,SF,2019-20,0.96,0.73,0.39,8.06
Simone Fontecchio,Utah Jazz,SF,2022-23,4.56,1.19,0.58,8.06
Nicolo Melli,New Orleans Pelicans,SF,2020-21,1.00,1.33,0.58,8.06
CJ Elleby,Portland Trail Blazers,SG,2020-21,0.96,0.45,0.14,8.05
Wesley Matthews,Atlanta Hawks,SG,2023-24,1.86,0.90,0.39,8.04
Paul Watson,Oklahoma City Thunder,SG,2021-22,1.03,0.90,0.27,8.01
Armoni Brooks,Toronto Raptors,SG,2021-22,1.79,1.16,0.68,8.01
Joshua Primo,San Antonio Spurs,SG,2021-22,5.14,2.02,1.45,8.00
Tyler Bey,Dallas Mavericks,SF,2020-21,0.40,0.42,0.07,7.97
Justin Jackson,Boston Celtics,SF,2022-23,0.36,0.31,0.16,7.97
Michael Kidd-Gilchrist,Charlotte Hornets,SF,2019-20,0.96,0.70,0.20,7.96
Matisse Thybulle,Philadelphia 76ers,SG,2022-23,2.55,1.24,0.45,7.95
Allen Crabbe,Atlanta Hawks,SG,2019-20,4.61,2.10,0.90,7.95
Chasson Randle,Orlando Magic,SG,2020-21,6.19,1.91,1.72,7.93
Killian Tillie,Memphis Grizzlies,PF,2020-21,1.27,0.53,0.18,7.92
Matt Hurt,Memphis Grizzlies,SF,2023-24,2.91,1.45,0.36,7.91
PJ Dozier,Sacramento Kings,SG,2022-23,0.67,0.42,0.30,7.90
Ben McLemore,Los Angeles Lakers,SG,2020-21,8.00,1.62,0.52,7.88
Reggie Bullock Jr.,Dallas Mavericks,SG,2022-23,7.19,3.63,1.38,7.88
Ben Sheppard,Indiana Pacers,SG,2023-24,3.27,1.16,0.69,7.86
Jevon Carter,Chicago Bulls,SG,2023-24,4.35,0.73,1.15,7.86
Cam Reddish,Los Angeles Lakers,SG,2023-24,4.41,1.68,0.81,7.86
Timothe Luwawu-Cabarrot,Brooklyn Nets,SG,2020-21,5.36,1.87,1.00,7.85
Derrick Walton Jr.,Los Angeles Clippers,SG,2019-20,1.47,0.44,0.65,7.84
Matisse Thybulle,Philadelphia 76ers,SG,2019-20,4.62,1.62,1.20,7.84
Jared Dudley,Los Angeles Lakers,SF,2020-21,0.26,0.91,0.22,7.82
Danilo Gallinari,Milwaukee Bucks,SF,2023-24,1.81,0.69,0.46,7.82
Sean McDermott,Memphis Grizzlies,SF,2020-21,0.98,0.48,0.10,7.77
Killian Hayes,Detroit Pistons,SG,2020-21,6.77,2.65,5.31,7.76
Mychal Mulder,Golden State Warriors,SG,2019-20,11.00,3.29,1.14,7.75
Davis Bertans,Washington Wizards,SF,2021-22,4.97,1.56,0.41,7.74
Andre Roberson,Oklahoma City Thunder,SG,2019-20,2.86,3.86,0.57,7.72
Ochai Agbaji,Toronto Raptors,SG,2023-24,6.46,3.21,1.29,7.72
Garrison Mathews,Atlanta Hawks,SG,2023-24,4.01,1.14,0.46,7.70
Quinndary Weatherspoon,San Antonio Spurs,SG,2020-21,1.18,0.28,0.21,7.70
Amir Coffey,Los Angeles Clippers,SG,2019-20,2.42,0.67,0.58,7.69
James Bouknight,Charlotte Hornets,SG,2022-23,3.47,1.31,0.75,7.69
Ish Wainright,Phoenix Suns,SF,2021-22,1.48,0.74,0.21,7.65
Dwayne Bacon,Charlotte Hornets,SG,2019-20,4.15,1.85,0.96,7.64
Rodney Hood,Milwaukee Bucks,SG,2021-22,2.48,1.29,0.58,7.64
Patrick McCaw,Toronto Raptors,SG,2019-20,4.59,2.32,2.14,7.64
Caleb Houstan,Orlando Magic,SG,2023-24,3.24,1.08,0.37,7.60
Louis King,Sacramento Kings,SF,2021-22,1.96,0.52,0.39,7.58
Austin Rivers,Minnesota Timberwolves,SG,2022-23,3.59,1.17,1.06,7.56
Devin Cannady,Orlando Magic,SG,2021-22,10.00,1.20,2.00,7.55
Ibou Badji,Portland Trail Blazers,C,2023-24,0.83,1.24,0.32,7.55
Treveon Graham,Atlanta Hawks,SG,2019-20,2.88,2.00,0.60,7.55
Gary Clark,Orlando Magic,SF,2020-21,2.70,2.55,0.68,7.54
Tyrell Terry,Dallas Mavericks,SG,2020-21,0.46,0.25,0.25,7.54
Monte Morris,Minnesota Timberwolves,SG,2023-24,0.44,0.30,0.26,7.54
Mike Scott,Philadelphia 76ers,SF,2020-21,3.67,2.07,0.69,7.53
Sekou Doumbouya,Detroit Pistons,SF,2020-21,4.45,2.23,0.73,7.52
Aaron Nesmith,Boston Celtics,SG,2021-22,2.88,1.31,0.32,7.49
Cassius Stanley,Detroit Pistons,SG,2021-22,4.73,1.73,0.36,7.47
Greg Brown III,Portland Trail Blazers,SF,2022-23,0.68,0.46,0.07,7.47
Landry Shamet,Los Angeles Clippers,SG,2019-20,9.28,1.89,1.87,7.46
Jevon Carter,Brooklyn Nets,SG,2021-22,2.84,1.16,0.79,7.45
Justin Holiday,Sacramento Kings,SG,2021-22,8.32,2.20,1.52,7.44
Patty Mills,Miami Heat,SG,2023-24,3.62,0.71,0.95,7.42
Isaiah Joe,Philadelphia 76ers,SG,2021-22,2.57,0.73,0.45,7.38
Derrick Walton Jr.,Detroit Pistons,SG,2021-22,6.33,3.33,7.00,7.36
Sindarius Thornwell,Orlando Magic,SG,2020-21,3.43,1.86,2.43,7.34
Miles McBride,New York Knicks,SG,2022-23,2.71,0.61,0.88,7.34
Kevin Pangos,Cleveland Cavaliers,SG,2021-22,0.71,0.20,0.55,7.33
Cory Joseph,Golden State Warriors,SG,2023-24,1.31,0.63,0.88,7.31
Jaylen Nowell,Memphis Grizzlies,SG,2023-24,5.67,1.56,1.78,7.29
Wes Iwundu,Atlanta Hawks,SF,2021-22,7.33,4.33,0.00,7.29
Jamaree Bouyea,Miami Heat,SG,2022-23,3.00,1.00,0.80,7.28
Isaac Okoro,Cleveland Cavaliers,SG,2020-21,9.64,3.07,1.91,7.28
Carsen Edwards,Boston Celtics,SG,2019-20,2.20,0.85,0.44,7.27
Haywood Highsmith,Miami Heat,SF,2021-22,1.43,0.87,0.20,7.25
Solomon Hill,Atlanta Hawks,SF,2020-21,4.40,2.97,1.04,7.24
Kobe Brown,Los Angeles Clippers,SF,2023-24,1.39,0.97,0.39,7.22
Nigel Williams-Goss,Utah Jazz,SG,2019-20,0.56,0.24,0.24,7.22
Wenyen Gabriel,Sacramento Kings,SF,2019-20,0.59,0.31,0.09,7.22
Avery Bradley,Los Angeles Lakers,SG,2021-22,5.32,1.84,0.64,7.21
Brad Wanamaker,Indiana Pacers,SG,2021-22,2.24,1.03,1.41,7.19
Doug McDermott,Indiana Pacers,SF,2023-24,3.95,0.58,0.68,7.19
Theo Pinson,Brooklyn Nets,SG,2019-20,2.11,0.95,0.98,7.18
Matthew Dellavedova,Sacramento Kings,SG,2022-23,0.63,0.17,0.55,7.17
Duncan Robinson,Miami Heat,SF,2022-23,4.70,1.21,0.81,7.16
Daishen Nix,Houston Rockets,SG,2022-23,2.79,1.21,1.63,7.16
Malik Williams,Toronto Raptors,C,2023-24,2.71,5.43,0.29,7.16
Ryan Arcidiacono,New York Knicks,SG,2021-22,0.64,0.32,0.16,7.14
Grant Williams,Boston Celtics,SF,2019-20,3.29,2.47,0.94,7.12
Kira Lewis Jr.,New Orleans Pelicans,SG,2023-24,1.38,0.44,0.56,7.10
Wesley Matthews,Milwaukee Bucks,SG,2022-23,2.67,1.69,0.51,7.07
Facundo Campazzo,Dallas Mavericks,SG,2022-23,0.59,0.12,0.53,7.06
Shaquille Harrison,Denver Nuggets,SG,2020-21,3.29,2.29,0.94,7.05
Al-Farouq Aminu,Chicago Bulls,SF,2020-21,0.31,0.66,0.07,7.04
Markus Howard,Denver Nuggets,SG,2020-21,1.62,0.32,0.28,7.03
